corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-fra	FRA03002_Ohnet	FRA03002	Ohnet, Georges	L'Âme de Pierre	1848	1918	M	viaf:66497284 wikidata:Q1393388	1890	1890	2004	NA	Project Gutenberg	viaf:307993357 wikidata:Q19176918	fr	53382	NA	heterodiegetic	medium	low	T3
ELTeC-fra	FRA07001_Mendes	FRA07001	Mendès, Catulle	Lucignole	1841	1909	M	viaf:34460397 wikidata:Q971215	1892	1892	2013	1892	BnF	viaf:missing wikidata:missing	fr	29772	NA	heterodiegetic	short	low	T3
ELTeC-fra	FRA01602_GautierJ	FRA01602	Gautier, Judith	Fleurs d'Orient	1845	1917	F	viaf:54148064 wikidata:Q2523100	1893	1893	2001	1893	Wikisource	viaf:missing wikidata:Q19171123	fr	51537	NA	heterodiegetic	medium	low	T3
ELTeC-fra	FRA00302_Aimard	FRA00302	Aimard, Gustave	Belle rivière	1818	1883	M	viaf:9841962 wikidata:Q472068	1894	1894	NA	NA	Bibliothèque électronique du Québec (BEQ)	viaf:missing	fr	139314	NA	heterodiegetic	long	low	T2
ELTeC-fra	FRA03003_Ohnet	FRA03003	Ohnet, Georges	Le Marchand de Poison	1848	1918	M	viaf:66497284 wikidata:Q1393388	1894	1894	2009	1903	Project Gutenberg	viaf:308106335 wikidata:missing	fr	50561	NA	heterodiegetic	medium	low	T3
ELTeC-fra	FRA06501_Gyp	FRA06501	Gyp [Mirabeau, Sibylle Riquetti de]	Totote	1849	1932	F	viaf:96218572 wikidata:Q199228	1897	1897	2016	1897	Gallica (BnF)	viaf:missing wikidata:missing	fr	44196	NA	heterodiegetic	short	low	T3
ELTeC-fra	FRA07501_Darien	FRA07501	Darien, Georges	Le Voleur	1862	1921	M	viaf:59052457 wikidata:Q1508877	1897	1897	2014	1898	CLiGS	viaf:210980756 wikidata:Q3228211	fr	145111	NA	homodiegetic	long	high	T3
ELTeC-fra	FRA04002_Verne	FRA04002	Verne, Jules	Le Secret de Wilhelm Storitz	1828	1905	M	viaf:76323989 wikidata:Q33977	1898	1898	2005	1910	Bibliothèque électronique du Québec (BEQ)	viaf:183647198 wikidata:Q78655137	fr	55614	NA	autodiegetic	medium	high	T3
ELTeC-fra	FRA01603_GautierJ	FRA01603	Gautier, Judith	Les Princesses d'Amour : courtisanes japonaises	1845	1917	F	viaf:54148064 wikidata:Q2523100	1900	1900	2011	1900	Wikisource	viaf:missing wikidata:Q19212715	fr	29460	NA	heterodiegetic	short	high	T4
ELTeC-fra	FRA00401_Allais	FRA00401	Allais, Alphonse	Le Captain Cap	1829	1871	M	viaf:302147306 wikidata:missing	1902	1902	2011	1902	BnF	viaf:missing wikidata:missing	fr	41424	NA	homodiegetic	short	high	T4
ELTeC-fra	FRA06001_Rebell	FRA06001	Rebell, Hugues	Les Nuits chaudes du Cap français	1867	1905	M	viaf:9852444 wikidata:Q3142674	1902	1902	NA	1918	Bibebook	viaf:missing wikidata:Q72157611	fr	53060	NA	heterodiegetic	medium	high	T4
ELTeC-fra	FRA06601_Peladan	FRA06601	Péladan, Joséphin [Joseph-Aimé Péladan]	Modestie et vanité, roman (La décadence latine, éthopée, XVI)	1858	1918	M	viaf:934869 wikidata:Q710019	1902	1902	2010	1902	Gallica (BnF)	viaf:110146462764827772803 wikidata:missing	fr	72697	NA	heterodiegetic	medium	low	T4
ELTeC-fra	FRA02901_Noailles	FRA02901	Noailles, Anna de	La nouvelle espérance	1876	1933	F	viaf:95303465 wikidata:Q6050	1903	1903	2015	1903	Wikisource	viaf:missing wikidata:missing	fr	56757	NA	heterodiegetic	medium	low	T4
ELTeC-fra	FRA05602_Lesueur	FRA05602	Lesueur, Daniel	Masque d'Amour	1854	1921	F	viaf:39520913 wikidata:Q5217915	1904	1904	NA	1904	Project Gutenberg	viaf:missing wikidata:missing	fr	206089	NA	heterodiegetic	long	low	T4
ELTeC-fra	FRA02401_LeRouge	FRA02401	Le Rouge, Gustave	L'Esclave amoureuse	1867	1938	M	viaf:7392910 wikidata:Q2409143	1904	1904	NA	NA	Bibliothèque électronique du Québec (BEQ)	viaf:unavailable wikidata:missing	fr	25038	NA	heterodiegetic	short	low	T4
ELTeC-fra	FRA05101_Eekhoud	FRA05101	Eekhoud, Georges	L'autre vue	1854	1927	M	viaf:19677089 wikidata:Q728405	1904	1904	NA	1904	Bibebook	viaf:missing wikidata:missing	fr	48550	NA	homodiegetic	short	low	T4
ELTeC-fra	FRA05301_Galopin	FRA05301	Galopin, Arnould	Le Docteur Omega	1865	1934	M	viaf:66488375 wikidata:Q2863411	1906	1906	NA	1906	Bibebook	viaf:missing wikidata:missing	fr	50310	NA	homodiegetic	short	low	T4
